SubjTrial,SubjectID,ExpNum,ItemNum,Response,MiddleTerm1,MiddleTerm2,relationtype,TrialType,Syllogism,ListNum,OrderNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
3_35,3,N5-c-M3,35,0,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,20487,Darii,0,1,0,0
3_36,3,N5-c-M3,36,0,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,3576,Disamis,0,1,0,0
3_37,3,N5-c-M3,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,4086,Dimatis,1,1,0,0
3_38,3,N5-c-M3,38,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,25655,Dimatis,0,1,0,0
3_39,3,N5-c-M3,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,7958,Datisi,1,1,0,0
3_40,3,N5-c-M3,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,33927,Darii,0,1,0,0
3_41,3,N5-c-M3,41,0,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,6479,Disamis,1,0,0,0
3_42,3,N5-c-M3,42,0,mammal,weekend,*,Unrelated,Datisi,1,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,4104,Datisi,0,1,0,0
3_43,3,N5-c-M3,43,1,singers,singers,*,Valid Filler,Darii,1,2,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,4120,Darii,1,1,0,0
3_44,3,N5-c-M3,44,0,noun,verb,category,Related,Disamis,1,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,4711,Disamis,0,1,0,0
3_45,3,N5-c-M3,45,1,dresses,dresses,*,Invalid Filler,Darii*,1,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,34567,Darii,0,0,0,0
3_46,3,N5-c-M3,46,1,grapes,grapes,*,Valid Filler,Disamis,1,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,4271,Disamis,1,1,0,0
3_47,3,N5-c-M3,47,1,steaks,steaks,*,Invalid Filler,Disamis*,1,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,21455,Disamis,0,0,0,0
3_48,3,N5-c-M3,48,0,thunder,lightning,category,Related,Dimatis,1,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,16287,Dimatis,0,1,0,0
3_49,3,N5-c-M3,49,0,gang,feet,*,Unrelated,Disamis,1,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,8951,Disamis,0,1,0,0
3_50,3,N5-c-M3,50,0,throne ,king,script,Related,Dimatis,1,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,4878,Dimatis,0,1,0,0
3_51,3,N5-c-M3,51,0,dances,dances,*,Invalid Filler,Darii*,1,2,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,4417,Darii,0,1,0,0
3_52,3,N5-c-M3,52,0,colors,colors,*,Invalid Filler,Disamis*,1,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,8223,Disamis,0,1,0,0
3_53,3,N5-c-M3,53,1,dolls,dolls,*,Valid Filler,Darii,1,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,3102,Darii,1,1,0,0
3_54,3,N5-c-M3,54,1,waist,hip,category,Related,Darii,1,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,7546,Darii,0,0,0,0
3_55,3,N5-c-M3,55,0,shapes,shapes,*,Invalid Filler,Disamis*,1,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,4644,Disamis,0,1,0,0
3_56,3,N5-c-M3,56,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,17616,Darii,1,1,0,0
4_1,4,N5-c-M3,1,-99,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,172012,Dimatis,0,0,1,1
4_2,4,N5-c-M3,2,-99,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,179984,Datisi,0,0,1,1
4_3,4,N5-c-M3,3,-99,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,169956,Disamis,0,0,1,1
4_4,4,N5-c-M3,4,-99,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NA,130050,Dimatis,1,0,1,1
4_5,4,N5-c-M3,5,-99,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,179970,Dimatis,0,0,1,1
4_6,4,N5-c-M3,6,-99,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,179994,Dimatis,0,0,1,1
4_7,4,N5-c-M3,7,-99,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,179974,Disamis,0,0,1,1
4_8,4,N5-c-M3,8,-99,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,179996,Dimatis,1,0,1,1
4_9,4,N5-c-M3,9,-99,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,120999,Darii,1,0,1,1
4_10,4,N5-c-M3,10,-99,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,144446,Disamis,1,0,1,1
4_11,4,N5-c-M3,11,1,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,2781,Darii,0,0,1,1
4_12,4,N5-c-M3,12,0,microscope,mob,*,Unrelated,Dimatis,1,1,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,5401,Dimatis,0,1,1,1
4_13,4,N5-c-M3,13,0,clowns,clowns,*,Valid Filler,Darii,1,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,2099,Darii,1,0,1,1
4_14,4,N5-c-M3,14,0,rifles,rifles,*,Valid Filler,Disamis,1,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,2279,Disamis,1,0,1,1
4_15,4,N5-c-M3,15,0,knight,armor,script,Related,Datisi,1,1,All knights are brave,Some armors are decorations,Some decorations are brave,NA,2368,Datisi,0,1,1,1
4_16,4,N5-c-M3,16,0,doughnuts,doughnuts,*,Valid Filler,Darii,1,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,3709,Darii,1,0,1,1
4_17,4,N5-c-M3,17,0,trucks,trucks,*,Valid Filler,Dimatis,1,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,3067,Dimatis,1,0,1,1
4_18,4,N5-c-M3,18,1,poets,poets,*,Valid Filler,Datisi,1,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,3652,Datisi,1,1,1,1
4_19,4,N5-c-M3,19,0,jaw ,mouth,category,Related,Disamis,1,1,Some jaws are bones,All mouths are holes,Some holes are bones,NA,3461,Disamis,0,1,1,1
4_20,4,N5-c-M3,20,0,spider,soda,*,Unrelated,Datisi,1,1,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,5546,Datisi,0,1,1,1
4_21,4,N5-c-M3,21,0,steaks,steaks,*,Invalid Filler,Disamis*,1,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,5863,Disamis,0,1,1,1
4_22,4,N5-c-M3,22,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,1,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,6426,Dimatis,0,1,1,1
4_23,4,N5-c-M3,23,1,beans,rice,category,Related,Darii,1,1,All beans are legumes,Some grains are rice,Some grains are legumes,NA,3529,Darii,0,0,1,1
4_24,4,N5-c-M3,24,0,compass,direction,instrument,Related,Datisi,1,1,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,2554,Datisi,0,1,1,1
4_25,4,N5-c-M3,25,0,mothers,mothers,*,Invalid Filler,Darii*,1,1,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,7763,Darii,0,1,1,1
4_26,4,N5-c-M3,26,1,noun,verb,category,Related,Disamis,1,1,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,2316,Disamis,0,0,1,1
4_27,4,N5-c-M3,27,1,lion,religion,*,Unrelated,Datisi,1,1,All lions are felines,Some religions are cults,Some cults are felines,NA,3408,Datisi,0,0,1,1
4_28,4,N5-c-M3,28,0,blackboard,chalk,instrument,Related,Dimatis,1,1,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,3020,Dimatis,0,1,1,1
4_29,4,N5-c-M3,29,0,pepperoni,alcohol,*,Unrelated,Disamis,1,1,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,10049,Disamis,0,1,1,1
4_30,4,N5-c-M3,30,1,gang,feet,*,Unrelated,Disamis,1,1,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,4416,Disamis,0,0,1,1
4_31,4,N5-c-M3,31,1,dresses,dresses,*,Invalid Filler,Darii*,1,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,6301,Darii,0,0,1,1
4_32,4,N5-c-M3,32,0,colors,colors,*,Invalid Filler,Disamis*,1,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,2218,Disamis,0,1,1,1
4_33,4,N5-c-M3,33,0,official,cereal,*,Unrelated,Disamis,1,1,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,2393,Disamis,0,1,1,1
4_34,4,N5-c-M3,34,0,ponies,ponies,*,Valid Filler,Datisi,1,1,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,6257,Datisi,1,0,1,1
4_35,4,N5-c-M3,35,1,antiques,antiques,*,Invalid Filler,Darii*,1,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,2349,Darii,0,0,1,1
4_36,4,N5-c-M3,36,0,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,2083,Disamis,1,0,1,1
4_37,4,N5-c-M3,37,0,cloak,dagger,script,Related,Disamis,1,1,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,3281,Disamis,0,1,1,1
4_38,4,N5-c-M3,38,1,statues,statues,*,Valid Filler,Datisi,1,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,2252,Datisi,1,1,1,1
4_39,4,N5-c-M3,39,0,dances,dances,*,Invalid Filler,Darii*,1,1,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,2617,Darii,0,1,1,1
4_40,4,N5-c-M3,40,0,stones,stones,*,Invalid Filler,Datisi*,1,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,2836,Datisi,0,1,1,1
4_41,4,N5-c-M3,41,1,mammal,weekend,*,Unrelated,Datisi,1,1,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,12838,Datisi,0,0,1,1
4_42,4,N5-c-M3,42,1,surgery,hall,*,Unrelated,Dimatis,1,1,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,5205,Dimatis,0,0,1,1
4_43,4,N5-c-M3,43,1,spices,spices,*,Invalid Filler,Dimatis*,1,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,4905,Dimatis,0,0,1,1
4_44,4,N5-c-M3,44,0,mugs,mugs,*,Valid Filler,Datisi,1,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,2378,Datisi,1,0,1,1
4_45,4,N5-c-M3,45,0,peppers,peppers,*,Invalid Filler,Dimatis*,1,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,5738,Dimatis,0,1,1,1
4_46,4,N5-c-M3,46,1,sausages,sausages,*,Invalid Filler,Datisi*,1,1,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,3040,Datisi,0,0,1,1
4_47,4,N5-c-M3,47,0,waist,hip,category,Related,Darii,1,1,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,14685,Darii,0,1,1,1
4_48,4,N5-c-M3,48,0,dolls,dolls,*,Valid Filler,Darii,1,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,3064,Darii,1,0,1,1
4_49,4,N5-c-M3,49,1,liars,liars,*,Valid Filler,Dimatis,1,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,2137,Dimatis,1,1,1,1
4_50,4,N5-c-M3,50,0,actors,actors,*,Invalid Filler,Datisi*,1,1,All male leads are actors,Some actors are women,Some women are male leads,NA,2794,Datisi,0,1,1,1
4_51,4,N5-c-M3,51,0,funerals,funerals,*,Invalid Filler,Datisi*,1,1,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,3441,Datisi,0,1,1,1
4_52,4,N5-c-M3,52,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,2605,Dimatis,0,1,1,1
4_53,4,N5-c-M3,53,1,journal,hamburger,*,Unrelated,Darii,1,1,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,2493,Darii,0,0,1,1
4_54,4,N5-c-M3,54,1,burgers,burgers,*,Valid Filler,Disamis,1,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,3511,Disamis,1,1,1,1
4_55,4,N5-c-M3,55,0,tortoise,syrup,*,Unrelated,Darii,1,1,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,3359,Darii,0,1,1,1
4_56,4,N5-c-M3,56,1,ambulance,emergency,script,Related,Darii,1,1,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,2379,Darii,0,0,1,1
5_1,5,N5-c-M3,1,0,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,7823,Datisi,0,1,0,0
5_2,5,N5-c-M3,2,1,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,3419,Disamis,1,1,0,0
5_3,5,N5-c-M3,3,0,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,7734,Datisi,0,1,0,0
5_4,5,N5-c-M3,4,0,mothers,mothers,*,Invalid Filler,Darii*,1,2,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,2884,Darii,0,1,0,0
5_5,5,N5-c-M3,5,1,rifles,rifles,*,Valid Filler,Disamis,1,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,2530,Disamis,1,1,0,0
5_6,5,N5-c-M3,6,0,rabbi,toothbrush,*,Unrelated,Darii,1,2,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,3503,Darii,0,1,0,0
5_7,5,N5-c-M3,7,0,peppers,peppers,*,Invalid Filler,Dimatis*,1,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,3452,Dimatis,0,1,0,0
5_8,5,N5-c-M3,8,0,compass,direction,instrument,Related,Datisi,1,2,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,5492,Datisi,0,1,0,0
5_9,5,N5-c-M3,9,1,toilets,toilets,*,Invalid Filler,Disamis*,1,2,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,3870,Disamis,0,0,0,0
5_10,5,N5-c-M3,10,0,sock,shoe,category,Related,Datisi,1,2,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,3694,Datisi,0,1,0,0
5_11,5,N5-c-M3,11,0,microscope,mob,*,Unrelated,Dimatis,1,2,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,6316,Dimatis,0,1,0,0
5_12,5,N5-c-M3,12,1,knight,armor,script,Related,Datisi,1,2,All knights are brave,Some armors are decorations,Some decorations are brave,NA,2812,Datisi,0,0,0,0
5_13,5,N5-c-M3,13,0,sack,clam,*,Unrelated,Dimatis,1,2,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,2120,Dimatis,0,1,0,0
5_14,5,N5-c-M3,14,1,clowns,clowns,*,Valid Filler,Darii,1,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,3609,Darii,1,1,0,0
5_15,5,N5-c-M3,15,1,widows,widows,*,Valid Filler,Dimatis,1,2,Some parents are widows ,All widows are women,Some women are parents,NA,2006,Dimatis,1,1,0,0
5_16,5,N5-c-M3,16,1,lion,religion,*,Unrelated,Datisi,1,2,All lions are felines,Some religions are cults,Some cults are felines,NA,2469,Datisi,0,0,0,0
5_17,5,N5-c-M3,17,1,liars,liars,*,Valid Filler,Dimatis,1,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,2058,Dimatis,1,1,0,0
5_18,5,N5-c-M3,18,1,trucks,trucks,*,Valid Filler,Dimatis,1,2,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,1480,Dimatis,1,1,0,0
5_19,5,N5-c-M3,19,1,funerals,funerals,*,Invalid Filler,Datisi*,1,2,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,2831,Datisi,0,0,0,0
5_20,5,N5-c-M3,20,1,mugs,mugs,*,Valid Filler,Datisi,1,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,1436,Datisi,1,1,0,0
5_21,5,N5-c-M3,21,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,2,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,2891,Dimatis,0,1,0,0
5_22,5,N5-c-M3,22,0,stones,stones,*,Invalid Filler,Datisi*,1,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,3230,Datisi,0,1,0,0
5_23,5,N5-c-M3,23,0,pepperoni,alcohol,*,Unrelated,Disamis,1,2,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,2527,Disamis,0,1,0,0
5_24,5,N5-c-M3,24,0,cloak,dagger,script,Related,Disamis,1,2,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,1781,Disamis,0,1,0,0
5_25,5,N5-c-M3,25,0,antiques,antiques,*,Invalid Filler,Darii*,1,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,3653,Darii,0,1,0,0
5_26,5,N5-c-M3,26,0,journal,hamburger,*,Unrelated,Darii,1,2,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,5029,Darii,0,1,0,0
5_27,5,N5-c-M3,27,0,ponies,ponies,*,Valid Filler,Datisi,1,2,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,4010,Datisi,1,0,0,0
5_28,5,N5-c-M3,28,0,actors,actors,*,Invalid Filler,Datisi*,1,2,All male leads are actors,Some actors are women,Some women are male leads,NA,6244,Datisi,0,1,0,0
5_29,5,N5-c-M3,29,0,beans,rice,category,Related,Darii,1,2,All beans are legumes,Some grains are rice,Some grains are legumes,NA,2866,Darii,0,1,0,0
5_30,5,N5-c-M3,30,0,surgery,hall,*,Unrelated,Dimatis,1,2,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,3513,Dimatis,0,1,0,0
5_31,5,N5-c-M3,31,0,blackboard,chalk,instrument,Related,Dimatis,1,2,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,5806,Dimatis,0,1,0,0
5_32,5,N5-c-M3,32,0,spices,spices,*,Invalid Filler,Dimatis*,1,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,3136,Dimatis,0,1,0,0
5_33,5,N5-c-M3,33,1,poets,poets,*,Valid Filler,Datisi,1,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,1908,Datisi,1,1,0,0
5_34,5,N5-c-M3,34,0,official,cereal,*,Unrelated,Disamis,1,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,4372,Disamis,0,1,0,0
5_35,5,N5-c-M3,35,0,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,2602,Darii,0,1,0,0
5_36,5,N5-c-M3,36,0,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,2637,Disamis,0,1,0,0
5_37,5,N5-c-M3,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,2118,Dimatis,1,1,0,0
5_38,5,N5-c-M3,38,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,3207,Dimatis,0,1,0,0
5_39,5,N5-c-M3,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,3303,Datisi,1,1,0,0
5_40,5,N5-c-M3,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,1761,Darii,0,1,0,0
5_41,5,N5-c-M3,41,1,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,1856,Disamis,1,1,0,0
5_42,5,N5-c-M3,42,1,mammal,weekend,*,Unrelated,Datisi,1,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,3207,Datisi,0,0,0,0
5_43,5,N5-c-M3,43,1,singers,singers,*,Valid Filler,Darii,1,2,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,2173,Darii,1,1,0,0
