SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
18_4,18,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,11040,Dimatis,1,1,0,0
18_5,18,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,4607,Datisi,1,1,0,0
18_6,18,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,5063,Darii,1,1,0,0
18_7,18,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,41561,Darii,1,1,0,0
18_8,18,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,33874,Disamis,0,1,0,0
18_9,18,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,5151,Disamis,0,1,0,0
18_10,18,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,11001,Barbara,0,1,0,0
18_11,18,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,6076,Disamis,1,1,0,0
18_12,18,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,5366,Datisi,0,1,0,0
18_13,18,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,12451,Dimatis,0,1,0,0
18_14,18,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,5236,Dimatis,0,1,0,0
18_15,18,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,4242,Datisi,0,1,0,0
18_16,18,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,14122,Datisi,0,1,0,0
18_17,18,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,3799,Barbara,0,1,0,0
18_18,18,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,5064,Barbara,1,1,0,0
18_19,18,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,10866,Dimatis,0,1,0,0
18_20,18,Pilot-1,20,1,sandwiches,Polysemy,Darii,1,NA,4624,Darii,0,0,0,0
18_21,18,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,5352,Barbara,0,1,0,0
18_22,18,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,8155,Dimatis,1,1,0,0
18_23,18,Pilot-1,23,1,peppers,Invalid Filler,Dimatis*,1,NA,19144,Dimatis,0,0,0,0
18_24,18,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,23900,Disamis,0,1,0,0
18_25,18,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,12555,Disamis,0,0,0,0
18_26,18,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,4919,Darii,0,1,0,0
18_27,18,Pilot-1,27,1,dinosaurs,Valid Filler,Barbara,1,NA,8007,Barbara,1,1,0,0
18_28,18,Pilot-1,28,1,phones,Valid Filler,Barbara,1,NA,4220,Barbara,1,1,0,0
18_29,18,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,16482,Dimatis,0,1,0,0
18_30,18,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,4789,Barbara,0,1,0,0
18_31,18,Pilot-1,31,1,dates,Homonymy,Disamis,1,NA,14755,Disamis,0,0,0,0
18_32,18,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,3183,Disamis,1,1,0,0
18_33,18,Pilot-1,33,0,swords,Valid Filler,Disamis,1,NA,3618,Disamis,1,0,0,0
18_34,18,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,6018,Datisi,1,1,0,0
18_35,18,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,4086,Datisi,1,1,0,0
18_36,18,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,2585,Dimatis,1,1,0,0
18_37,18,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,5052,Disamis,0,1,0,0
18_38,18,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,6112,Darii,1,1,0,0
18_39,18,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,3803,Dimatis,0,1,0,0
18_40,18,Pilot-1,40,0,thieves,Invalid Filler,Dimatis*,1,NA,15966,Dimatis,0,1,0,0
18_41,18,Pilot-1,41,0,tracks,Homonymy,Darii,1,NA,7005,Darii,0,1,0,0
18_42,18,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,6321,Datisi,0,1,0,0
18_43,18,Pilot-1,43,0,columns,Homonymy,Datisi,1,NA,3291,Datisi,0,1,0,0
18_44,18,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,3668,Barbara,0,1,0,0
18_45,18,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,2464,Barbara,0,1,0,0
18_46,18,Pilot-1,46,0,actors,Invalid Filler,Datisi*,1,NA,4341,Datisi,0,1,0,0
18_47,18,Pilot-1,47,0,subscriptions,Polysemy,Darii,1,NA,7036,Darii,0,1,0,0
18_48,18,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,3151,Dimatis,1,1,0,0
18_49,18,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,5270,Disamis,0,0,0,0
18_50,18,Pilot-1,50,1,negotiations,Valid Filler,Barbara,1,NA,8568,Barbara,1,1,0,0
18_51,18,Pilot-1,51,0,antiques,Invalid Filler,Darii*,1,NA,9146,Darii,0,1,0,0
18_52,18,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,4400,Dimatis,0,1,0,0
18_53,18,Pilot-1,53,0,dances,Invalid Filler,Darii*,1,NA,4067,Darii,0,1,0,0
18_54,18,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,5835,Disamis,0,1,0,0
18_55,18,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,5486,Datisi,0,1,0,0
18_56,18,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,3686,Datisi,0,1,0,0
18_57,18,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,4954,Darii,1,1,0,0
18_58,18,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,7178,Darii,0,1,0,0
18_59,18,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,5121,Barbara,0,1,0,0
18_60,18,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,3216,Barbara,0,1,0,0
19_1,19,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,4638,Dimatis,0,1,0,0
19_2,19,Pilot-1,2,0,clocks,Invalid Filler,Barbara*,2,NA,3245,Barbara,0,1,0,0
19_3,19,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,2777,Barbara,1,1,0,0
19_4,19,Pilot-1,4,0,antiques,Invalid Filler,Darii*,2,NA,3775,Darii,0,1,0,0
19_5,19,Pilot-1,5,1,classes,Polysemy,Disamis,2,NA,2609,Disamis,0,0,0,0
19_6,19,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,4053,Barbara,1,1,0,0
19_7,19,Pilot-1,7,1,columns,Homonymy,Datisi,2,NA,3725,Datisi,0,0,0,0
19_8,19,Pilot-1,8,1,arms,Homonymy,Disamis,2,NA,3442,Disamis,0,0,0,0
19_9,19,Pilot-1,9,0,stones,Invalid Filler,Datisi*,2,NA,3077,Datisi,0,1,0,0
19_10,19,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,3611,Barbara,1,1,0,0
19_11,19,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,2719,Datisi,0,0,0,0
19_12,19,Pilot-1,12,1,oil,Polysemy,Datisi,2,NA,3473,Datisi,0,0,0,0
19_13,19,Pilot-1,13,1,sausages,Invalid Filler,Datisi*,2,NA,4298,Datisi,0,0,0,0
19_14,19,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,2257,Darii,1,1,0,0
19_15,19,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,2634,Disamis,0,0,0,0
19_16,19,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,2010,Datisi,1,1,0,0
19_17,19,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,1866,Disamis,1,1,0,0
19_18,19,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,2859,Darii,0,1,0,0
19_19,19,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,1728,Dimatis,1,1,0,0
19_20,19,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,2233,Dimatis,0,1,0,0
19_21,19,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,1630,Datisi,1,1,0,0
19_22,19,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,1760,Datisi,1,1,0,0
19_23,19,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,2825,Dimatis,0,1,0,0
19_24,19,Pilot-1,24,1,books,Polysemy,Dimatis,2,NA,3841,Dimatis,0,0,0,0
19_25,19,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,2792,Dimatis,1,1,0,0
19_26,19,Pilot-1,26,1,dances,Invalid Filler,Darii*,2,NA,3090,Darii,0,0,0,0
19_27,19,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,2234,Darii,1,1,0,0
19_28,19,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,1532,Disamis,1,1,0,0
19_29,19,Pilot-1,29,1,dreams,Polysemy,Barbara,2,NA,1971,Barbara,0,0,0,0
19_30,19,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,2161,Disamis,1,1,0,0
19_31,19,Pilot-1,31,0,peppers,Invalid Filler,Dimatis*,2,NA,2624,Dimatis,0,1,0,0
19_32,19,Pilot-1,32,1,tracks,Homonymy,Darii,2,NA,3078,Darii,0,0,0,0
19_33,19,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,14670,Darii,1,1,0,0
19_34,19,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,2160,Dimatis,0,1,0,0
19_35,19,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,3437,Barbara,0,1,0,0
19_36,19,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,1692,Darii,1,1,0,0
19_37,19,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,2,NA,2466,Disamis,0,1,0,0
19_38,19,Pilot-1,38,1,examinations,Polysemy,Disamis,2,NA,3106,Disamis,0,0,0,0
19_39,19,Pilot-1,39,1,admissions,Homonymy,Barbara,2,NA,2009,Barbara,0,0,0,0
19_40,19,Pilot-1,40,1,sandwiches,Polysemy,Darii,2,NA,2348,Darii,0,0,0,0
19_41,19,Pilot-1,41,1,chickens,Polysemy,Datisi,2,NA,3407,Datisi,0,0,0,0
19_42,19,Pilot-1,42,0,dinosaurs,Valid Filler,Barbara,2,NA,2521,Barbara,1,0,0,0
19_43,19,Pilot-1,43,0,colors,Invalid Filler,Disamis*,2,NA,3723,Disamis,0,1,0,0
19_44,19,Pilot-1,44,0,mothers,Invalid Filler,Darii*,2,NA,2572,Darii,0,1,0,0
19_45,19,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,6359,Dimatis,1,1,0,0
19_46,19,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,1846,Disamis,0,1,0,0
19_47,19,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,1469,Datisi,1,1,0,0
19_48,19,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,1911,Barbara,0,1,0,0
19_49,19,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,2422,Barbara,0,1,0,0
19_50,19,Pilot-1,50,1,dresses,Invalid Filler,Darii*,2,NA,2582,Darii,0,0,0,0
19_51,19,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,3145,Barbara,0,1,0,0
19_52,19,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,1618,Dimatis,1,1,0,0
19_53,19,Pilot-1,53,0,spices,Invalid Filler,Dimatis*,2,NA,2344,Dimatis,0,1,0,0
19_54,19,Pilot-1,54,1,panels,Homonymy,Datisi,2,NA,2353,Datisi,0,0,0,0
19_55,19,Pilot-1,55,0,thieves,Invalid Filler,Dimatis*,2,NA,2074,Dimatis,0,1,0,0
19_56,19,Pilot-1,56,1,funerals,Invalid Filler,Datisi*,2,NA,3565,Datisi,0,0,0,0
19_57,19,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,2895,Disamis,1,1,0,0
19_58,19,Pilot-1,58,0,toilets,Invalid Filler,Disamis*,2,NA,4222,Disamis,0,1,0,0
19_59,19,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,2676,Barbara,0,1,0,0
19_60,19,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,1991,Darii,0,1,0,0
20_1,20,Pilot-1,1,-99,mugs,Valid Filler,Datisi,1,NA,180012,Datisi,1,0,0,1
20_2,20,Pilot-1,2,-99,burgers,Valid Filler,Disamis,1,NA,179997,Disamis,1,0,0,1
20_3,20,Pilot-1,3,-99,dresses,Invalid Filler,Darii*,1,NA,138146,Darii,0,0,0,1
20_4,20,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,2303,Dimatis,1,1,0,0
20_5,20,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,12717,Datisi,1,1,0,0
20_6,20,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,17861,Darii,1,1,0,0
20_7,20,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,9519,Darii,1,1,0,0
20_8,20,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,3572,Disamis,0,1,0,0
20_9,20,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,2546,Disamis,0,1,0,0
20_10,20,Pilot-1,10,1,dinners,Polysemy,Barbara,1,NA,2614,Barbara,0,0,0,0
20_11,20,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,3420,Disamis,1,1,0,0
20_12,20,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,1737,Datisi,0,1,0,0
20_13,20,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,2089,Dimatis,0,1,0,0
20_14,20,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,1911,Dimatis,0,1,0,0
20_15,20,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,3826,Datisi,0,1,0,0
20_16,20,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,2922,Datisi,0,1,0,0
20_17,20,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,9353,Barbara,0,1,0,0
20_18,20,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,8035,Barbara,1,1,0,0
20_19,20,Pilot-1,19,1,spices,Invalid Filler,Dimatis*,1,NA,8328,Dimatis,0,0,0,0
20_20,20,Pilot-1,20,1,sandwiches,Polysemy,Darii,1,NA,1613,Darii,0,0,0,0
20_21,20,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,1866,Barbara,0,1,0,0
20_22,20,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,1737,Dimatis,1,1,0,0
20_23,20,Pilot-1,23,1,peppers,Invalid Filler,Dimatis*,1,NA,2227,Dimatis,0,0,0,0
20_24,20,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,4302,Disamis,0,1,0,0
20_25,20,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,3132,Disamis,0,0,0,0
20_26,20,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,2866,Darii,0,1,0,0
20_27,20,Pilot-1,27,1,dinosaurs,Valid Filler,Barbara,1,NA,2212,Barbara,1,1,0,0
20_28,20,Pilot-1,28,1,phones,Valid Filler,Barbara,1,NA,22877,Barbara,1,1,0,0
20_29,20,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,3082,Dimatis,0,1,0,0
20_30,20,Pilot-1,30,1,buildings,Invalid Filler,Barbara*,1,NA,1688,Barbara,0,0,0,0
20_31,20,Pilot-1,31,0,dates,Homonymy,Disamis,1,NA,4200,Disamis,0,1,0,0
20_32,20,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,1539,Disamis,1,1,0,0
20_33,20,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,4492,Disamis,1,1,0,0
20_34,20,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,1968,Datisi,1,1,0,0
20_35,20,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,2219,Datisi,1,1,0,0
20_36,20,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,1785,Dimatis,1,1,0,0
20_37,20,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,2242,Disamis,0,1,0,0
20_38,20,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,3144,Darii,1,1,0,0
20_39,20,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,3579,Dimatis,0,1,0,0
20_40,20,Pilot-1,40,1,thieves,Invalid Filler,Dimatis*,1,NA,5226,Dimatis,0,0,0,0
20_41,20,Pilot-1,41,0,tracks,Homonymy,Darii,1,NA,2055,Darii,0,1,0,0
20_42,20,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,2208,Datisi,0,1,0,0
20_43,20,Pilot-1,43,0,columns,Homonymy,Datisi,1,NA,6558,Datisi,0,1,0,0
20_44,20,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,2439,Barbara,0,1,0,0
20_45,20,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,1805,Barbara,0,1,0,0
20_46,20,Pilot-1,46,1,actors,Invalid Filler,Datisi*,1,NA,2989,Datisi,0,0,0,0
20_47,20,Pilot-1,47,0,subscriptions,Polysemy,Darii,1,NA,1781,Darii,0,1,0,0
20_48,20,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,1346,Dimatis,1,1,0,0
20_49,20,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,1554,Disamis,0,0,0,0
20_50,20,Pilot-1,50,0,negotiations,Valid Filler,Barbara,1,NA,2388,Barbara,1,0,0,0
20_51,20,Pilot-1,51,1,antiques,Invalid Filler,Darii*,1,NA,8206,Darii,0,0,0,0
20_52,20,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,11570,Dimatis,0,1,0,0
20_53,20,Pilot-1,53,0,dances,Invalid Filler,Darii*,1,NA,1912,Darii,0,1,0,0
20_54,20,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,1862,Disamis,0,1,0,0
20_55,20,Pilot-1,55,1,sausages,Invalid Filler,Datisi*,1,NA,1601,Datisi,0,0,0,0
20_56,20,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,2743,Datisi,0,1,0,0
20_57,20,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,1821,Darii,1,1,0,0
20_58,20,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,1741,Darii,0,1,0,0
20_59,20,Pilot-1,59,1,clocks,Invalid Filler,Barbara*,1,NA,2070,Barbara,0,0,0,0
20_60,20,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,1941,Barbara,0,1,0,0
21_1,21,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,2798,Dimatis,0,1,0,0
21_2,21,Pilot-1,2,1,clocks,Invalid Filler,Barbara*,2,NA,26388,Barbara,0,0,0,0
21_3,21,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,2425,Barbara,1,1,0,0
21_4,21,Pilot-1,4,1,antiques,Invalid Filler,Darii*,2,NA,15321,Darii,0,0,0,0
21_5,21,Pilot-1,5,1,classes,Polysemy,Disamis,2,NA,1942,Disamis,0,0,0,0
21_6,21,Pilot-1,6,0,negotiations,Valid Filler,Barbara,2,NA,61000,Barbara,1,0,0,0
21_7,21,Pilot-1,7,0,columns,Homonymy,Datisi,2,NA,3422,Datisi,0,1,0,0
21_8,21,Pilot-1,8,0,arms,Homonymy,Disamis,2,NA,2076,Disamis,0,1,0,0
21_9,21,Pilot-1,9,0,stones,Invalid Filler,Datisi*,2,NA,2166,Datisi,0,1,0,0
21_10,21,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,1339,Barbara,1,1,0,0
21_11,21,Pilot-1,11,0,actors,Invalid Filler,Datisi*,2,NA,3146,Datisi,0,1,0,0
21_12,21,Pilot-1,12,0,oil,Polysemy,Datisi,2,NA,3489,Datisi,0,1,0,0
21_13,21,Pilot-1,13,1,sausages,Invalid Filler,Datisi*,2,NA,2543,Datisi,0,0,0,0
21_14,21,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,1788,Darii,1,1,0,0
21_15,21,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,2601,Disamis,0,0,0,0
21_16,21,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,2424,Datisi,1,1,0,0
21_17,21,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,1835,Disamis,1,1,0,0
21_18,21,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,2042,Darii,0,1,0,0
21_19,21,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,1594,Dimatis,1,1,0,0
21_20,21,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,2629,Dimatis,0,1,0,0
21_21,21,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,2795,Datisi,1,1,0,0
21_22,21,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,1351,Datisi,1,1,0,0
21_23,21,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,2400,Dimatis,0,1,0,0
21_24,21,Pilot-1,24,0,books,Polysemy,Dimatis,2,NA,1767,Dimatis,0,1,0,0
21_25,21,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,1597,Dimatis,1,1,0,0
21_26,21,Pilot-1,26,0,dances,Invalid Filler,Darii*,2,NA,3098,Darii,0,1,0,0
21_27,21,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,2084,Darii,1,1,0,0
21_28,21,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,1387,Disamis,1,1,0,0
21_29,21,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,2256,Barbara,0,1,0,0
21_30,21,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,2093,Disamis,1,1,0,0
21_31,21,Pilot-1,31,1,peppers,Invalid Filler,Dimatis*,2,NA,2109,Dimatis,0,0,0,0
21_32,21,Pilot-1,32,1,tracks,Homonymy,Darii,2,NA,1917,Darii,0,0,0,0
21_33,21,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,2094,Darii,1,1,0,0
21_34,21,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,2762,Dimatis,0,1,0,0
21_35,21,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,4267,Barbara,0,1,0,0
21_36,21,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,2071,Darii,1,1,0,0
21_37,21,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,2,NA,2609,Disamis,0,1,0,0
21_38,21,Pilot-1,38,1,examinations,Polysemy,Disamis,2,NA,3538,Disamis,0,0,0,0
21_39,21,Pilot-1,39,0,admissions,Homonymy,Barbara,2,NA,2959,Barbara,0,1,0,0
21_40,21,Pilot-1,40,0,sandwiches,Polysemy,Darii,2,NA,1653,Darii,0,1,0,0
21_41,21,Pilot-1,41,0,chickens,Polysemy,Datisi,2,NA,1330,Datisi,0,1,0,0
21_42,21,Pilot-1,42,1,dinosaurs,Valid Filler,Barbara,2,NA,2263,Barbara,1,1,0,0
21_43,21,Pilot-1,43,0,colors,Invalid Filler,Disamis*,2,NA,1791,Disamis,0,1,0,0
21_44,21,Pilot-1,44,0,mothers,Invalid Filler,Darii*,2,NA,3648,Darii,0,1,0,0
21_45,21,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,10010,Dimatis,1,1,0,0
21_46,21,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,1784,Disamis,0,1,0,0
21_47,21,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,7694,Datisi,1,1,0,0
21_48,21,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,1558,Barbara,0,1,0,0
21_49,21,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,2421,Barbara,0,1,0,0
21_50,21,Pilot-1,50,0,dresses,Invalid Filler,Darii*,2,NA,2774,Darii,0,1,0,0
21_51,21,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,2978,Barbara,0,1,0,0
21_52,21,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,2245,Dimatis,1,1,0,0
21_53,21,Pilot-1,53,0,spices,Invalid Filler,Dimatis*,2,NA,2424,Dimatis,0,1,0,0
21_54,21,Pilot-1,54,0,panels,Homonymy,Datisi,2,NA,1752,Datisi,0,1,0,0
21_55,21,Pilot-1,55,0,thieves,Invalid Filler,Dimatis*,2,NA,2035,Dimatis,0,1,0,0
21_56,21,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,2,NA,3726,Datisi,0,1,0,0
21_57,21,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,1816,Disamis,1,1,0,0
21_58,21,Pilot-1,58,1,toilets,Invalid Filler,Disamis*,2,NA,3801,Disamis,0,0,0,0
21_59,21,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,1644,Barbara,0,1,0,0
21_60,21,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,2931,Darii,0,1,0,0
22_1,22,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,3655,Dimatis,0,1,0,0
22_2,22,Pilot-1,2,0,clocks,Invalid Filler,Barbara*,2,NA,3782,Barbara,0,1,0,0
22_3,22,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,2266,Barbara,1,1,0,0
22_4,22,Pilot-1,4,0,antiques,Invalid Filler,Darii*,2,NA,3309,Darii,0,1,0,0
22_5,22,Pilot-1,5,1,classes,Polysemy,Disamis,2,NA,3522,Disamis,0,0,0,0
22_6,22,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,3673,Barbara,1,1,0,0
22_7,22,Pilot-1,7,0,columns,Homonymy,Datisi,2,NA,3479,Datisi,0,1,0,0
22_8,22,Pilot-1,8,0,arms,Homonymy,Disamis,2,NA,2749,Disamis,0,1,0,0
22_9,22,Pilot-1,9,0,stones,Invalid Filler,Datisi*,2,NA,2903,Datisi,0,1,0,0
22_10,22,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,2787,Barbara,1,1,0,0
22_11,22,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,2641,Datisi,0,0,0,0
22_12,22,Pilot-1,12,1,oil,Polysemy,Datisi,2,NA,5402,Datisi,0,0,0,0
22_13,22,Pilot-1,13,0,sausages,Invalid Filler,Datisi*,2,NA,3725,Datisi,0,1,0,0
22_14,22,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,3926,Darii,1,1,0,0
22_15,22,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,2762,Disamis,0,0,0,0
22_16,22,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,2406,Datisi,1,1,0,0
22_17,22,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,2084,Disamis,1,1,0,0
22_18,22,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,2570,Darii,0,1,0,0
22_19,22,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,2075,Dimatis,1,1,0,0
